ohe__gender_F,ohe__gender_M,scaler__age,scaler__height_cm,scaler__weight_kg,scaler__body fat_%,scaler__diastolic,scaler__systolic,scaler__gripForce,scaler__sit and bend forward_cm,scaler__sit-ups counts,scaler__broad jump_cm
0.0,1.0,1.2576836645179732,0.29926511296328756,0.09075032035467136,-0.0920869261261413,0.4814798021482694,0.38214467875862845,0.3643251937375371,-0.4200400746382324,0.5729575842377853,0.1467534808397391
1.0,0.0,-0.8668124687127767,-1.276016445963457,-1.13344582095413,1.0524415353840104,0.4814798021482694,-0.30404008172928493,-0.9546262623451538,1.9321704715319876,1.8974543987684822,-0.6261702042429139
0.0,1.0,0.5250987909901284,-0.9917551120217912,-1.8975188583965235,-1.167667889954959,0.2930237195770578,0.7252370590025852,-0.0472624946854302,0.7560651984468776,0.712378301556806,0.7700790333257497
0.0,1.0,1.1844251771651886,0.7611897806184996,0.7473493481348384,-0.7953514024757531,0.5757078434338752,1.1369479152953332,1.3558773522110497,1.0284264195823767,0.9912197361948475,0.7202129891268688
0.0,1.0,1.9902685380458178,-0.07974999895893588,0.15960085779453598,0.4181245567157337,-0.7434847345646057,0.7252370590025852,-0.5056215113382801,0.5332241993360146,-0.5424081543143804,-0.22724185065186722
0.0,1.0,-0.7202954940072077,1.602129560195935,1.116791256348742,-0.9746148964472228,-1.2146249409926346,-0.23542160568049358,1.514899868192651,-0.8904821838722765,0.6426679428972957,0.8199450775246305
1.0,0.0,0.9646497151068352,-1.0272877787644978,-0.6716434356867494,0.26644006181679764,0.4814798021482694,0.6566185829537938,-0.7768952150715999,1.313167696224035,-0.5424081543143804,-0.5015050937457118
0.0,1.0,-0.9400709560655611,1.4599988932251022,0.848106232193175,-1.3469313839264287,-1.4030810235638462,0.10767077456346309,1.2623346957512844,0.6817848654099231,0.712378301556806,0.7202129891268688
0.0,1.0,-0.8668124687127767,0.05053644576432821,-0.6212649936575806,-1.0021938955197565,0.2930237195770578,0.17628925061225442,-0.17822221372910152,0.5579843103483326,0.7820886602163164,0.2963516134363816
0.0,1.0,-1.1598464181239145,0.48877266892439925,0.46187150996954823,-0.9470358973746891,-1.5915371061350578,-0.30404008172928493,0.4298050532593731,-0.4943204076751869,0.08498507362121285,1.0194092543201538
1.0,0.0,-1.0865879307711301,-0.6127400000995644,0.6297996500667775,1.3696000247181497,-1.6857651474206636,-0.6471324619732416,-0.5149757769842568,0.09992225662044772,-0.05443564369780787,-0.451639049546831
0.0,1.0,-0.6470370066544233,1.2112702260261428,0.06724038074105916,-0.8091409020120202,-1.1203968997070288,-0.7157509380220329,-0.17822221372910152,-3.515053951177996,0.6426679428972957,-0.027777673856343846
0.0,1.0,1.69723458863468,-0.31663444391032636,0.7809349761542836,0.18370306459919655,0.4814798021482694,1.068329439246542,0.3456166624455844,-1.001902683427708,-0.7515392302929115,0.047021392441977415
0.0,1.0,-1.0133294434183457,-0.5890515556044267,-0.8983464248180092,-1.1400888908824254,1.6122162975755387,1.8231326757832464,0.29884533421570175,-0.779061684316845,0.9215093775353371,-0.052710695955784266
0.0,1.0,-0.8668124687127767,1.3889335597396857,0.9572595232563751,-1.5399843774341653,-0.0838884455653653,-0.09818465358291091,1.412002946086909,0.6694048099037644,1.2003508121733786,1.2188734311156773
1.0,0.0,-0.7935539813599922,0.16897866824002344,-0.7220218777159183,-0.6850354061856178,-0.7434847345646057,-0.5098955098756589,-0.34659899535667954,1.2141272521747626,-0.1938563610168286,-0.7259022926406756
0.0,1.0,1.0379082024596196,-0.3640113329006051,0.015182657310918894,-0.6850354061856178,0.669935884719481,0.24490772666104577,0.644953163116833,1.2636474741993986,1.2003508121733786,0.5706148565302263
0.0,1.0,-0.7202954940072077,1.1283606702931541,0.5038535449938555,-0.9056673987658883,-0.0838884455653653,-0.30404008172928493,0.7197872882846458,0.5703643658544918,0.8517990188758268,0.9944762322207135
1.0,0.0,-1.1598464181239145,-0.9680666675266502,-1.1502386349638531,0.1423345659903958,-1.6857651474206636,-1.6764096027051116,-0.8517293402394122,0.6075045323729691,0.3638265082592543,-0.4017730053479502
0.0,1.0,-0.5737785193016388,0.10975755700217583,1.1671696983779116,-0.3265084182426789,0.669935884719481,1.4114218194904986,0.5327019753651151,0.5332241993360146,0.2941161495997439,1.5180696963089622
0.0,1.0,-1.0133294434183457,0.5124611134195403,0.7725385691494226,-0.933246397838422,0.8583919672906926,0.9310924871489591,1.3371688209190964,0.6075045323729691,1.47919224681142,1.0942083206184752
0.0,1.0,-1.1598464181239145,0.07422489025946591,2.1327565039369802,1.3833895242544156,1.3295321737187213,1.8231326757832464,0.710433022638669,-0.531460574193664,0.8517990188758268,0.8947441438229518
0.0,1.0,-1.0865879307711301,0.7256571138757897,1.3099086174605556,0.004439570627726853,-1.026168858421423,0.3135262027098371,0.5046391784271851,-0.6552611292552545,-2.633718914099691,1.2188734311156773
1.0,0.0,0.8913912277540508,-1.2997048904585982,-1.729590718299294,-0.06450792705360761,-2.2511333951342984,-2.0195019829490684,-1.20719143478652,0.5951244768668098,0.08498507362121285,-0.8755004252373182
0.0,1.0,-1.0133294434183457,1.6258180046910762,1.074809221324435,-0.6022984089680168,-0.649256693279,-1.1274617943147809,0.6543074287628098,-1.5094849591802293,-0.6121185129738907,-0.37683998324850976
0.0,1.0,-0.5005200319488543,0.6427475581428044,0.4030966609355177,0.5835985511509363,1.8949004214323562,0.8624740111001679,-0.44949591746242085,-2.4998893996729534,-0.05443564369780787,-0.4765720716462714
0.0,1.0,-0.7202954940072077,0.16897866824002344,0.7053673131105311,1.5350740191533516,0.2930237195770578,0.10767077456346309,-0.16886794808312486,-2.6979702877714984,0.6426679428972957,0.2963516134363816
1.0,0.0,-0.8668124687127767,-1.145730001240193,-1.3181667750610824,0.6939145474410715,-0.2723445281365769,-0.7157509380220329,-1.3568596851221448,0.9789061975577407,-0.6121185129738907,-0.8007013589389969
0.0,1.0,-1.0865879307711301,1.3415566707494069,0.5542319870230239,-1.0021938955197565,-0.2723445281365769,0.3135262027098371,-0.0846795572693362,-0.25909935305816484,-1.3092220995689943,0.5456818344307859
0.0,1.0,-1.1598464181239145,1.0217626700650277,-0.36097637650687503,-2.22945935424751,0.9526200085762982,1.754514199734455,0.644953163116833,-0.23433924204584664,1.4094818881519098,2.216194315093294
0.0,1.0,-0.5737785193016388,1.3652451152445446,0.41149306794037993,-1.305562885317628,1.14107609114751,1.6858957236856638,1.0658951171857771,0.0008818125711752071,0.8517990188758268,0.8199450775246305
1.0,0.0,1.404200639223542,-1.0272877787644978,1.1100741307448532,3.1484454648965787,0.8583919672906926,1.4800402955392897,-1.0201061218669896,1.1522269746439673,-1.5183531755475255,-1.2993618009278054
1.0,0.0,1.7704930759874644,-0.837780222803386,-1.6120410202312336,0.7766515446586726,-0.649256693279,-0.921606366168407,-1.3475054194761682,1.3750679737548304,-2.145746403483119,-2.1470845523087796
0.0,1.0,-1.0865879307711301,-0.5653631111092856,-1.309770368056221,-2.1329328574936417,-1.4030810235638462,-1.333317222461155,0.4298050532593731,-0.741921517798368,0.503247225578275,0.969543210121273
0.0,1.0,-0.5005200319488543,1.3297124485018381,1.099998442339019,-0.10587642566240839,0.3872517608626636,0.17628925061225442,0.28013680292374843,0.11230231212660695,0.9912197361948475,0.7451460112263092
0.0,1.0,-0.7935539813599922,0.6782802248855143,1.0580164073147118,-1.6227213746517666,0.5757078434338752,1.274184867392916,1.8797162283857356,0.2608629782005155,1.5489026054709303,1.1939404090162369
0.0,1.0,0.6716157656956973,-0.3876997773957428,0.2603577418528726,-0.5057719122141481,0.5757078434338752,-0.6471324619732416,0.9442896637880824,-0.06101846495962006,0.712378301556806,0.4459497460330242
0.0,1.0,-0.6470370066544233,-0.7904033338131072,-0.486922481579797,-1.6778793727968342,-0.649256693279,-0.7157509380220329,0.41109652196741975,-0.6428810737490954,1.1306404535138683,1.4931366742095218
1.0,0.0,-1.1598464181239145,-0.7548706670704007,-0.6464542146721654,0.983494037702676,-0.8377127758502115,-1.539172650607529,-1.1791286378485908,0.6694048099037644,0.2941161495997439,0.047021392441977415
1.0,0.0,-1.0865879307711301,-1.3352375572013047,-1.4944913221631726,0.05959756877279423,-1.3088529822782404,-1.333317222461155,-1.1697743722026142,0.2856230892128335,-0.6121185129738907,-0.7259022926406756
1.0,0.0,-1.0133294434183457,-0.7074937780801219,-0.2686158994533994,0.9421255390938756,0.19879567829145203,-0.5098955098756589,-1.0388146531589428,-0.24671929755200586,-0.3332770783358493,-1.1996297125300437
1.0,0.0,-0.42726154459606985,-1.5365893354099887,-2.006672149459722,0.5422300525421355,-0.2723445281365769,-0.6471324619732416,-1.3381511538301918,-0.4200400746382324,-0.47269779565487,-1.3492278451266861
1.0,0.0,-0.20748608253771642,-0.11528266570164579,-1.059557439311349,-0.036928927981073924,-0.46080061070778844,0.4507631548074198,-0.8143122776555058,1.1893671411624445,-0.1938563610168286,-0.5513711379445927
0.0,1.0,-1.1598464181239145,2.158808005831705,0.9740523372660971,-1.5124053783616314,0.010339595720240478,0.3135262027098371,1.2529804301053078,-2.0665874569573863,0.3638265082592543,1.1191413427179155
1.0,0.0,1.9902685380458178,-1.3944586684391522,-0.73041828472078,2.7899184769536394,-0.0838884455653653,1.3428033434417073,-1.5065279354577694,-0.6552611292552545,-2.773139631418712,-2.695611038496469
0.0,1.0,1.404200639223542,0.5953706691525256,0.8313134181834532,-0.0920869261261413,-0.46080061070778844,0.38214467875862845,0.47657638148925574,-0.8657220728599585,-0.6818288716334011,0.3960837018341433
1.0,0.0,0.8181327404012663,-0.8022475560606761,-1.0410853439006538,-0.8367199010845539,-1.1203968997070288,-0.23542160568049358,-0.5430385739221865,1.0160463640762174,0.7820886602163164,-0.22724185065186722
0.0,1.0,1.7704930759874644,-0.07974999895893588,0.8061241971688677,0.6387565492960037,1.0468480498619042,1.6172772476368724,0.3643251937375371,-0.30861957508280113,0.22440579094023358,0.32128463553582204
0.0,1.0,1.7704930759874644,0.14529022374488576,0.5206463590035787,0.5008615539333348,-0.5550286519933942,0.6566185829537938,0.2333654746938658,-1.3609242931063203,-1.1000910235904633,-0.3269739390496289
1.0,0.0,-1.0133294434183457,-1.5129008909148476,-1.4357164731291427,0.4181245567157337,-1.1203968997070288,-2.2939758871442337,-1.2258999660784735,0.4960840328175373,-0.5424081543143804,-0.7009692705412353
0.0,1.0,0.8913912277540508,0.5243053356671091,1.4442511295383398,0.04580806923652763,2.9314088755740197,1.6858957236856638,-0.2530563388969142,-0.3705198526135964,-0.5424081543143804,-0.2521748727513076
0.0,1.0,-0.060969107832147464,0.08606911250703814,-0.805985947764533,-2.105353858421108,-0.1781164868509711,-0.921606366168407,0.8601012729742937,-0.4076600191320734,0.9215093775353371,1.1939404090162369
1.0,0.0,0.9646497151068352,-0.16265955469192456,-0.6212649936575806,0.624967049759737,-2.533817518991116,-1.8136465548026943,-0.7581866837796468,1.090326697113172,-0.47269779565487,-1.1497636683311627
0.0,1.0,1.9902685380458178,-0.39954399964331505,0.8732954532077605,0.7904410441949397,0.19879567829145203,0.38214467875862845,0.0930514900042178,0.0008818125711752071,-0.9606703062714426,-1.2744287788283648
1.0,0.0,0.45184030363734384,-1.441835557429431,-1.7044014972847092,-0.13345542473494207,-0.2723445281365769,-0.029566177534119574,-0.9546262623451538,0.4341837552867421,-0.26356671967633893,-0.5763041600440331
1.0,0.0,1.1844251771651886,-1.3707702239440147,-0.35257996950201403,1.1765470312104127,0.2930237195770578,-0.029566177534119574,-1.2165457004324969,-0.5067004631813459,-1.5183531755475255,-0.925366469436199
0.0,1.0,-1.0865879307711301,0.026848001269190513,-0.5708865516284116,-1.0021938955197565,0.2930237195770578,-0.921606366168407,-0.6178726990899989,-0.6800212402675727,0.503247225578275,0.8947441438229518
0.0,1.0,-1.0133294434183457,0.48877266892439925,0.3224911536888482,-0.9470358973746891,-2.062677312563087,-0.8529878901196156,1.2997517583351903,-0.9523824614030718,0.3638265082592543,0.22155254713806036
0.0,1.0,1.7704930759874644,0.03869222351675936,-0.08389494534644695,-0.5747194098954825,-1.026168858421423,-0.23542160568049358,-0.5243300426302335,-0.4324201301443917,0.3638265082592543,-0.002844651756903424
0.0,1.0,1.0379082024596196,-0.4706093331287315,-0.45333685356035125,-0.18861342288000996,1.6122162975755387,1.8231326757832464,-0.0004911664555475381,0.6570247543976051,0.7820886602163164,0.6204809007291071
1.0,0.0,1.6239761012818954,-0.6838053335849809,-0.8026273849625885,1.0524415353840104,-0.0838884455653653,-0.5098955098756589,-0.9452719966991775,-1.1133231829831394,-1.5183531755475255,-1.3242948230272458
0.0,1.0,0.9646497151068352,1.779792893909478,1.3770798734994483,-0.3127189187064118,1.2353041324331155,1.4114218194904986,2.0948643382431955,0.7808253094591956,0.43353686691876464,0.9196771659223921
0.0,1.0,-0.13422759518493194,-0.05606155446379817,0.008465531707028672,-1.6778793727968342,-0.9319408171358173,-1.0588433182659895,0.962998195080035,1.4245881957794664,1.7580336814494615,0.5955478786296667
1.0,0.0,0.6716157656956973,-1.607654668895405,-2.057050591488891,-0.45061391406908075,-1.5915371061350578,-1.4019356985099463,-1.5065279354577694,1.4988685288164207,-0.6121185129738907,-0.925366469436199
0.0,1.0,1.9170100506930334,-0.4469208886335904,0.3107361838820421,0.34917705903439916,1.7064443388611445,1.2055663913441246,0.8320384760363637,0.7684452539530364,-0.8212495889524218,-0.8256343810384373
1.0,0.0,-1.1598464181239145,0.5006168911719715,-1.0662745649152385,0.23886106274426394,-0.1781164868509711,-1.4019356985099463,-1.5065279354577694,0.4465638107929013,-0.05443564369780787,-0.451639049546831
1.0,0.0,-1.1598464181239145,-0.22188066592977218,-0.7640039127402257,0.2802295613530647,-0.1781164868509711,0.5193816308562111,-0.9639805279911304,1.2265073076809216,0.3638265082592543,-0.07764371805522469
0.0,1.0,-1.1598464181239145,0.16897866824002344,-0.486922481579797,-0.7126144052581515,-1.026168858421423,-0.37265855777807627,0.046280161774335124,-0.1971990755273696,0.5729575842377853,0.8947441438229518
0.0,1.0,-0.7935539813599922,-0.26925755492004755,-0.02512009631241647,-0.11966592519867549,-0.36657256942218264,0.4507631548074198,0.7946214134524577,0.19896270066972024,0.6426679428972957,1.268739475314558
0.0,1.0,-1.0133294434183457,0.9388531143320424,0.19318648581398112,-1.0435623941285572,-0.2723445281365769,-0.16680312963170224,0.31755386550765446,-0.11053868698425609,0.8517990188758268,0.9446101880218326
1.0,0.0,1.3309421518707576,-0.1981922214346311,-0.5540937376186891,0.3905455576432,-0.0838884455653653,-0.921606366168407,-1.4878194041658162,0.31038320022515153,-1.8669049688450772,-1.4738929556238882
1.0,0.0,1.1111666898124042,-1.8682275583419332,-1.7883655673333239,-0.45061391406908075,-1.6857651474206636,-1.4705541745587376,-1.1697743722026142,1.4617283622979436,-0.7515392302929115,-0.6261702042429139
0.0,1.0,0.9646497151068352,-0.16265955469192456,-0.01672368930755548,-0.9884043959834894,0.3872517608626636,0.5193816308562111,1.271688961397261,0.7436851429407184,-0.05443564369780787,0.495815790231905
0.0,1.0,-0.2807445698905009,1.7205717826716302,0.6549888710813616,-0.3540874173152126,1.4237602150043271,0.6566185829537938,-0.5336843082762098,-1.5713852367110244,-0.3332770783358493,0.09688743664085826
0.0,1.0,1.4774591265763266,0.6072148914000944,-0.9991033088763465,-1.3882998825352295,-0.36657256942218264,-2.4998313152906078,-0.8330208089474588,-1.261883849057048,-0.8212495889524218,-0.9004334473367586
1.0,0.0,1.0379082024596196,-0.41138822189088387,-0.486922481579797,1.3971790237906827,-1.2146249409926346,-1.745028078753903,-1.20719143478652,-0.023878298441142812,-1.3789324582285047,-0.8256343810384373
0.0,1.0,-0.7935539813599922,0.33479777970599744,0.42828588195010187,-0.7401934043306857,0.4814798021482694,-0.5785139859244502,1.3371688209190964,0.34752336674362877,0.9215093775353371,0.3711506797347029
0.0,1.0,-0.5737785193016388,0.7730340028660685,0.11761882277022866,-1.305562885317628,-0.1781164868509711,0.5880001069050025,0.5514105066570678,-0.4819403521690277,0.3638265082592543,1.3684715637123197
0.0,1.0,-0.8668124687127767,1.3297124485018381,1.6877469326793215,0.22507156320799684,0.10456763700584626,0.3135262027098371,0.3362623967996078,0.34752336674362877,0.3638265082592543,1.0942083206184752
1.0,0.0,-0.13422759518493194,-1.311549112706167,-1.3853380310999739,0.6801250479048044,-1.1203968997070288,-1.1960802703635722,-1.5626535293336283,-0.4324201301443917,-1.3092220995689943,-1.7730892208171734
0.0,1.0,-0.8668124687127767,1.48368733772024,0.9236738952369288,-0.4644034136053478,-0.5550286519933942,0.4507631548074198,0.41109652196741975,0.5332241993360146,1.7580336814494615,-0.052710695955784266
1.0,0.0,0.7448742530484818,-1.1931068902304718,-0.9823104948666239,-0.271350420097611,-0.2723445281365769,0.10767077456346309,-1.0762317157428487,0.9541460865454222,0.7820886602163164,-0.27710789485074805
1.0,0.0,-1.0133294434183457,-0.26925755492004755,-0.13427338737561526,1.0524415353840104,-1.5915371061350578,-0.6471324619732416,-1.048168918804919,0.13706242313892497,-0.7515392302929115,-0.7508353147401161
1.0,0.0,0.7448742530484818,-1.8682275583419332,-1.1670314489735758,1.2179155298192135,-2.2511333951342984,-1.950883506900277,-1.2633170286623794,0.6446446988914459,-1.0303806649309528,-1.0749646020328416
0.0,1.0,0.3785818162845594,0.9862300033223212,0.16799726479939697,-0.45061391406908075,-0.1781164868509711,-0.5098955098756589,0.027571630482381794,-0.2714794085643239,0.08498507362121285,-0.052710695955784266
0.0,1.0,-0.5737785193016388,1.5902853379483664,0.81452060417373,-0.5885089094317496,-0.0838884455653653,0.24490772666104577,1.486837071254721,-1.2247436825385711,1.1306404535138683,1.0942083206184752
0.0,1.0,0.15880635422620595,0.25188822397300875,0.3527182189063494,-0.7126144052581515,-0.649256693279,0.5193816308562111,0.6075361005329271,0.4341837552867421,0.15469543228072322,0.79501205542519
0.0,1.0,-1.0865879307711301,0.9625415588271802,0.41149306794037993,-0.7677724034032194,0.10456763700584626,-0.7843694140708243,0.7291415539306217,-1.0390428499461852,0.712378301556806,0.7451460112263092
0.0,1.0,1.1111666898124042,-0.09159422120650472,0.16799726479939697,-0.38166641638774623,0.9526200085762982,1.1369479152953332,0.5701190379490211,0.4713239218052193,-0.3332770783358493,0.17168650293917953
0.0,1.0,-0.13422759518493194,-0.11528266570164579,0.7557457551396994,0.29401906088933133,1.14107609114751,0.5880001069050025,0.7665586165145284,-0.1848190200212106,1.9671647574279925,0.7451460112263092
0.0,1.0,1.404200639223542,0.6901244471330832,0.41988947494524087,-0.3540874173152126,1.8006723801467504,1.4114218194904986,-0.27176487018886686,0.40942364427442407,-0.6818288716334011,-0.35190696114906933
0.0,1.0,-1.1598464181239145,-0.6245842223471333,-0.3441835624971525,-0.560929910359216,1.8006723801467504,1.1369479152953332,0.31755386550765446,-0.4819403521690277,1.3397715294923993,1.1939404090162369
